URI,Title,RecordId,Coin Type URI,From Date,To Date,Artist,SubjectEvent,SubjectIssuer,SubjectPerson,SubjectPlace,Authority,Coin Type,Degree,Deity,Denomination,Department,Dynasty,Engraver,Issuer,Maker,Manufacture,Material,Mint,Object Type,Portrait,Reference,Region,Script,State,Obverse Legend,Obverse Type,Reverse Legend,Reverse Type,Date on Object,Ah,Axis,Diameter,Weight,Thumbnail_obv,Thumbnail_rev,Date Record Modified
http://numismatics.org/collection/1927.179.19,"Copper alloy dirham of al-Nasir li-Din Allah, Balkh, 600? H. 1927.179.19",1927.179.19,,1203.0,1204.0,,,,,,al-Nasir li-Din Allah,,,,dirham,Islamic,`Abbasid,,,,,Copper alloy,Balkh,Coin,,"cf SNAT.XVb.118-21, with Qarakhans of UzkandAlbum.319",Mashriq,,Abbasid Caliphs,,,,,,,12.0,32.0,5.61,http://numismatics.org/collectionimages/19001949/1927/1927.179.19.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.19.rev.width175.jpg,2020-07-31T01:15:24Z
http://numismatics.org/collection/1927.179.212,"Gold Coin of Nasir al-Din Shah, Isfahan/Isbahan, 1288 H. 1927.179.212",1927.179.212,,1871.0,1872.0,,,,,,Nasir al-Din Shah,,,,,Islamic,Qajar,,,,,Gold,Isfahan||Isbahan,Coin,,,Mashriq,,Qajars,,,,,,1288.0,,,3.43,http://numismatics.org/collectionimages/19001949/1927/1927.179.212.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.212.rev.width175.jpg,2020-07-31T01:09:45Z
http://numismatics.org/collection/1927.179.254,"Silver dirham of temp. Yazid II, Adharbayjan, 105 H. 1927.179.254",1927.179.254,,723.0,724.0,,"Miles, OX",,,,temp. Yazid II,,,,dirham,Islamic,Umayyad,,,,,Silver,Adharbayjan,Coin,,Album 135,Caucasus,,,,,,,,105.0,,25.0,2.39,http://numismatics.org/collectionimages/19001949/1927/1927.179.254.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.254.rev.width175.jpg,2020-07-31T01:11:41Z
http://numismatics.org/collection/1927.179.259,"Gold Coin of Sulayman Mirza, Badakhshan, [98x] H. 1927.179.259",1927.179.259,,1572.0,1576.0,,,,,,Sulayman Mirza,,,,,Islamic,Badakhshan||Mughal governor,,,,,Gold,Badakhshan,Coin,,,Mashriq,,,,,,,,,,14.0,1.179,http://numismatics.org/collectionimages/19001949/1927/1927.179.259.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.259.rev.width175.jpg,2020-07-31T01:12:22Z
http://numismatics.org/collection/1927.179.26,"Silver dirham of Mas`ud III, Ghazna, [49]5 H. 1927.179.26",1927.179.26,,1101.0,1102.0,,,,,,Mas`ud III,,,,dirham,Islamic,Ghaznavid,,,,,Silver,Ghazna,Coin,,Album 1648,Mashriq,,,,,,,,,,18.0,2.45,http://numismatics.org/collectionimages/19001949/1927/1927.179.26.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.26.rev.width175.jpg,2020-07-31T01:14:04Z
http://numismatics.org/collection/1927.179.29,"Silver dirham of Mas`ud, Walwalij, 421-32 H. 1927.179.29",1927.179.29,,1031.0,1040.0,,,,,,Mas`ud,,,,dirham,Islamic,Ghaznavid,,,,,Silver,Walwalij,Coin,,Album 1621A,Mashriq,,,,,,,,,,19.0,4.38,http://numismatics.org/collectionimages/19001949/1927/1927.179.29.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.29.rev.width175.jpg,2020-07-31T01:10:46Z
http://numismatics.org/collection/1927.179.3,"Silver dirham of Anonymous, M. Samarqand, 217 H. 1927.179.3",1927.179.3,,832.0,833.0,,,,,,Anonymous,,,,dirham,Islamic,`Abbasid,,,,,Silver,M. Samarqand,Coin,,,Central Asia,,,,,,,,217.0,,26.0,2.891,http://numismatics.org/collectionimages/19001949/1927/1927.179.3.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.3.rev.width175.jpg,2020-07-31T01:09:51Z
http://numismatics.org/collection/1927.179.30,"Silver dirham of Abu Ibrahim/Abu Ja`far/al-Mu`tadid, Andaraba, [28]7 H. 1927.179.30",1927.179.30,,900.0,900.0,,,,,,Abu Ibrahim||Abu Ja`far||al-Mu`tadid,,,,dirham,Islamic,Banijurid Abu Da'udid||Samanid||`Abbasid,,,,,Silver,Andaraba,Coin,,,Mashriq,,,,,,,,,11.0,24.0,3.0,http://numismatics.org/collectionimages/19001949/1927/1927.179.30.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.30.rev.width175.jpg,2020-07-31T01:10:46Z
http://numismatics.org/collection/1927.179.31,"Silver dirham of Ahmad b. Isma`il/Mukhtar, Andaraba, 298 H. 1927.179.31",1927.179.31,,910.0,911.0,,,,,,Ahmad b. Isma`il||Mukhtar,,,,dirham,Islamic,Samanid,,,,,Silver,Andaraba,Coin,,Album 1446,Mashriq,,,,,,,,298.0,11.0,29.0,3.61,http://numismatics.org/collectionimages/19001949/1927/1927.179.31.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.31.rev.width175.jpg,2020-07-31T01:11:00Z
http://numismatics.org/collection/1927.179.33,"Billon dirham of Isma`il/Mansur I ibn Nuh I/al-Ta'i`, Ghazna, [387-88] H. 1927.179.33",1927.179.33,,974.0,991.0,,,,,,Isma`il||Mansur I ibn Nuh I||al-Ta'i`,,,,dirham,Islamic,Ghaznavid \ Samanid,,,,,Billon,Ghazna,Coin,,Album 1601,Mashriq,,Samanids,,,,,,,,17.0,2.726,http://numismatics.org/collectionimages/19001949/1927/1927.179.33.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.33.rev.width175.jpg,2020-07-31T01:08:45Z
http://numismatics.org/collection/1927.179.410,"Copper alloy falus, Qazwin, ca. 1130 H. 1927.179.410",1927.179.410,,1717.0,1718.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Qazwin,Coin,,,Mashriq,,,,"lion r., sunfave with triangular rays behind, sprigs below",,,,,,,18.833,http://numismatics.org/collectionimages/19001949/1927/1927.179.410.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.410.rev.width175.jpg,2020-07-31T01:08:23Z
http://numismatics.org/collection/1927.179.5,"Silver dirham, al-Shash, 218 H. 1927.179.5",1927.179.5,,833.0,834.0,,,,,,,,,,dirham,Islamic,`Abbasid,,,,,Silver,al-Shash,Coin,,,Central Asia,,,,,,,,218.0,,27.0,2.813,http://numismatics.org/collectionimages/19001949/1927/1927.179.5.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.5.rev.width175.jpg,2020-07-31T01:13:24Z
http://numismatics.org/collection/1927.179.69,"Silver dirham of Ahmad b. Muhammad b. Ahmad/Isma`il b. Ahmad, Balkh, 292 H. 1927.179.69",1927.179.69,,904.0,905.0,,,,,,Ahmad b. Muhammad b. Ahmad||Isma`il b. Ahmad,,,,dirham,Islamic,Banijurid||Samanid,,,,,Silver,Balkh,Coin,,Album 1435,Mashriq,,,,,,,,292.0,,27.0,3.11,http://numismatics.org/collectionimages/19001949/1927/1927.179.69.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.69.rev.width175.jpg,2020-07-31T01:08:06Z
http://numismatics.org/collection/1927.179.70,"Silver dirham of Ahmad b. Muhammad b. Yahya/Ahmad b. Isma`il, Balkh, 297 H. 1927.179.70",1927.179.70,,909.0,910.0,,,,,,Ahmad b. Muhammad b. Yahya||Ahmad b. Isma`il,,,,dirham,Islamic,Banijurid||Samanid,,,,,Silver,Balkh,Coin,,Album 1436,Mashriq,,,,,,,,297.0,,,,http://numismatics.org/collectionimages/19001949/1927/1927.179.70.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.70.rev.width175.jpg,2020-07-31T01:08:06Z
http://numismatics.org/collection/1927.179.73,"Silver dirham of Mas`ud, Balkh, 430 H. 1927.179.73",1927.179.73,,1038.0,1039.0,,,,,,Mas`ud,,,,dirham,Islamic,Ghaznavid,,,,,Silver,Balkh,Coin,,,Mashriq,,,,,,,,430.0,,,,http://numismatics.org/collectionimages/19001949/1927/1927.179.73.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.73.rev.width175.jpg,2020-07-31T01:11:45Z
http://numismatics.org/collection/1927.179.75,"Gold dinar of Muhammad I/Sanjar, Balkh, xxx H. 1927.179.75",1927.179.75,,1105.0,1118.0,,,,,,Muhammad I||Sanjar,,,,dinar,Islamic,Great Seljuq,,,,,Gold,Balkh,Coin,,,Mashriq,,,,,,,,,,23.0,2.837,http://numismatics.org/collectionimages/19001949/1927/1927.179.75.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.75.rev.width175.jpg,2020-07-31T01:10:23Z
http://numismatics.org/collection/1927.179.82,"Gold dinar of Sanjar, x, 525 H. 1927.179.82",1927.179.82,,1130.0,1131.0,,,,,,Sanjar,,,,dinar,Islamic,Great Seljuq,,,,,Gold,x,Coin,,,Mashriq,,,,,,,,525.0,,23.0,4.642,http://numismatics.org/collectionimages/19001949/1927/1927.179.82.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.82.rev.width175.jpg,2020-07-31T01:08:46Z
http://numismatics.org/collection/1927.179.88,"Silver dirham (1/6 dinar kebeki) of Muhammad, Utrar, 741? H. 1927.179.88",1927.179.88,,1340.0,1341.0,,,,,,Muhammad,,,,dirham (1/6 dinar kebeki),Islamic,Chaghatayid,,,,,Silver,Utrar,Coin,,Album -,Central Asia,,,,,,,,,,17.0,1.315,http://numismatics.org/collectionimages/19001949/1927/1927.179.88.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.88.rev.width175.jpg,2020-07-31T01:10:42Z
http://numismatics.org/collection/1927.179.89,"Silver dinar kebeki of Buyan Quli Khan, Utrar, xxx H. 1927.179.89",1927.179.89,,1348.0,1359.0,,,,,,Buyan Quli Khan,,,,dinar kebeki,Islamic,Chaghatayid,,,,,Silver,Utrar,Coin,,Album 2007,Central Asia,,,,,,,,,,32.0,7.77,http://numismatics.org/collectionimages/19001949/1927/1927.179.89.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.89.rev.width175.jpg,2020-07-31T01:09:38Z
http://numismatics.org/collection/1927.179.90,"Silver dirham (1/6 dinar kebeki), Utrar, 7x6 H. 1927.179.90",1927.179.90,,1227.0,1370.0,,,,,,,,,,dirham (1/6 dinar kebeki),Islamic,Chaghatayid,,,,,Silver,Utrar,Coin,,,Central Asia,,,,,,,,,,18.0,1.161,http://numismatics.org/collectionimages/19001949/1927/1927.179.90.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.90.rev.width175.jpg,2020-07-31T01:09:38Z
http://numismatics.org/collection/1927.179.92,"Silver dinar kebeki of Buyan Quli Khan, Samarqand, xxx H. 1927.179.92",1927.179.92,,1348.0,1359.0,,,,,,Buyan Quli Khan,,,,dinar kebeki,Islamic,Chaghatayid,,,,,Silver,Samarqand,Coin,,Album 2007,Central Asia,,,,,,,,,,31.0,7.731,http://numismatics.org/collectionimages/19001949/1927/1927.179.92.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.92.rev.width175.jpg,2020-07-31T01:13:15Z
http://numismatics.org/collection/1978.64.644,"Gold dinar of al-Mustansir, Syria, 1036 - 1094. 1978.64.644",1978.64.644,,1036.0,1094.0,,,,,,al-Mustansir,,,,dinar,Islamic,Fatimid||Crusader,,,,,Gold,,Coin,,,Syria,,,,,,,,,,24.0,3.26,http://numismatics.org/collectionimages/19501999/1978/1978.64.644.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1978/1978.64.644.rev.width175.jpg,2020-07-31T01:11:36Z
http://numismatics.org/collection/1927.179.101,"Silver dirham of `Abd al-Latif, Samarqand, 853 H. 1927.179.101",1927.179.101,,1449.0,1450.0,,,,,,`Abd al-Latif,,,,dirham,Islamic,Timurid,,,,,Silver,Samarqand,Coin,,,Central Asia,,,,,,,,853.0,,23.0,4.746,http://numismatics.org/collectionimages/19001949/1927/1927.179.101.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.101.rev.width175.jpg,2020-07-31T01:14:50Z
http://numismatics.org/collection/1927.179.103,"Silver dinar kebeki of Buyan Quli Khan, Bukhara, xxx H. 1927.179.103",1927.179.103,,1348.0,1359.0,,,,,,Buyan Quli Khan,,,,dinar kebeki,Islamic,Chaghatayid,,,,,Silver,Bukhara,Coin,,Album 2007,Central Asia,,,,,,,,,,29.0,7.675,http://numismatics.org/collectionimages/19001949/1927/1927.179.103.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.103.rev.width175.jpg,2020-07-31T01:09:35Z
http://numismatics.org/collection/1927.179.104,"Silver dirham (1/6 dinar kebeki) of Buyan Quli Khan, Bukhara, xxx H. 1927.179.104",1927.179.104,,1348.0,1359.0,,,,,,Buyan Quli Khan,,,,dirham (1/6 dinar kebeki),Islamic,Chaghatayid,,,,,Silver,Bukhara,Coin,,Album 2008,Central Asia,,,,,,,,,,19.0,1.435,http://numismatics.org/collectionimages/19001949/1927/1927.179.104.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.104.rev.width175.jpg,2020-07-31T01:11:32Z
http://numismatics.org/collection/1927.179.105,"Silver dinar kebeki of Buyan Quli Khan, M. al-Rijal, 726 H. 1927.179.105",1927.179.105,,1325.0,1326.0,,,,,,Buyan Quli Khan,,,,dinar kebeki,Islamic,Chaghatayid,,,,,Silver,M. al-Rijal,Coin,,Album 2007,Mashriq,,,,,,,,726.0,,31.0,7.698,http://numismatics.org/collectionimages/19001949/1927/1927.179.105.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.105.rev.width175.jpg,2020-07-31T01:14:05Z
http://numismatics.org/collection/1927.179.109,"Silver dinar kebeki of Buyan Quli Khan, x, 757? H. 1927.179.109",1927.179.109,,1356.0,1356.0,,,,,,Buyan Quli Khan,,,,dinar kebeki,Islamic,Chaghatayid,,,,,Silver,x,Coin,,Album 2007,Mashriq,,,,,,,,,7.0,30.0,6.086,http://numismatics.org/collectionimages/19001949/1927/1927.179.109.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.109.rev.width175.jpg,2020-07-31T01:09:01Z
http://numismatics.org/collection/1927.179.110,"Silver dirham of [Tole Buqa], Khwarizm, 688 H. 1927.179.110",1927.179.110,,1289.0,1290.0,,,,,,[Tole Buqa],,,,dirham,Islamic,Juchid||Golden Horde||Blue Horde,,,,,Silver,Khwarizm,Coin,,Album 2022.3,Central Asia,,,,,,,,688.0,,18.5,2.205,http://numismatics.org/collectionimages/19001949/1927/1927.179.110.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.110.rev.width175.jpg,2020-07-31T01:09:01Z
http://numismatics.org/collection/1927.179.112,"Gold dinar of Anonymous, Khwarizm, 772 H. 1927.179.112",1927.179.112,,1370.0,1371.0,,,,,,Anonymous,,,,dinar,Islamic,Juchid||Golden Horde||Blue Horde,,,,,Gold,Khwarizm,Coin,,,Central Asia,,,,,,,,772.0,,12.0,1.235,http://numismatics.org/collectionimages/19001949/1927/1927.179.112.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.112.rev.width175.jpg,2020-07-31T01:12:45Z
http://numismatics.org/collection/1927.179.142,"Silver dirham of Shah Rukh, Qumm, xxx H. 1927.179.142",1927.179.142,,1405.0,1447.0,,,,,,Shah Rukh,,,,dirham,Islamic,Timurid,,,,,Silver,Qumm,Coin,,,Mashriq,,Timurids,,,,,,,,,,http://numismatics.org/collectionimages/19001949/1927/1927.179.142.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.142.rev.width175.jpg,2020-07-31T01:10:55Z
http://numismatics.org/collection/1927.179.151,"Silver dirham of Ghazan Mahmud, Qaysariyya, nd H. 1927.179.151",1927.179.151,,1295.0,1304.0,,,,,,Ghazan Mahmud,,,,dirham,Islamic,Ilkhan,,,,,Silver,Qaysariyya,Coin,,,Anatolia,,Ilkhanids,,,,,,,,,2.025,http://numismatics.org/collectionimages/19001949/1927/1927.179.151.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.151.rev.width175.jpg,2020-07-31T01:12:09Z
http://numismatics.org/collection/1927.179.201,"Silver rupee of Shah Zaman, Ahmadshahi, 121x [1210-16] H. 1927.179.201",1927.179.201,,1795.0,1802.0,,,,,,Shah Zaman,,,,rupee,Islamic,Durrani,,,,,Silver,Ahmadshahi,Coin,,,Mashriq,,,,,,,,,,23.0,11.452,http://numismatics.org/collectionimages/19001949/1927/1927.179.201.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.201.rev.width175.jpg,2020-07-31T01:13:27Z
http://numismatics.org/collection/1927.179.206,"Silver rupee of Shuja` al-Mulk, Ahmadshahi, 1220 H. 1927.179.206",1927.179.206,,1805.0,1806.0,,,,,,Shuja` al-Mulk,,,,rupee,Islamic,Durrani,,,,,Silver,Ahmadshahi,Coin,,,Mashriq,,,,,,,,1220.0,,20.0,11.515,http://numismatics.org/collectionimages/19001949/1927/1927.179.206.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.206.rev.width175.jpg,2020-07-31T01:11:19Z
http://numismatics.org/collection/1927.179.214,"Copper alloy falus, Isfahan/Isbahan, [1178] H. 1927.179.214",1927.179.214,,1764.0,1765.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Isfahan||Isbahan,Coin,,,Mashriq,,,,"ibex l., sprigs around",,,,,,,9.99,http://numismatics.org/collectionimages/19001949/1927/1927.179.214.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.214.rev.width175.jpg,2020-07-31T01:12:20Z
http://numismatics.org/collection/1927.179.215,"Copper alloy falus, Harat, 1122 H. 1927.179.215",1927.179.215,,1708.0,1709.0,,,,,,,,,,falus,Islamic,autonomous AE of Afghanistan,,,,,Copper alloy,Harat,Coin,,,Mashriq (Afgh.),,,,peacock r.,,,,1122.0,,25.0,18.044,http://numismatics.org/collectionimages/19001949/1927/1927.179.215.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.215.rev.width175.jpg,2020-07-31T01:09:11Z
http://numismatics.org/collection/1927.179.218,"Copper alloy falus, Kashan, xxxx H. 1927.179.218",1927.179.218,,1640.0,1845.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Kashan,Coin,,,Mashriq,,,,"bird l., in sun disk NOT KASHAN?",x,,,,,,8.52,http://numismatics.org/collectionimages/19001949/1927/1927.179.218.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.218.rev.width175.jpg,2020-07-31T01:11:10Z
http://numismatics.org/collection/1927.179.227,"Copper alloy falus, Ahmadshahi, 1249 H. 1927.179.227",1927.179.227,,1833.0,1834.0,,,,,,,,,,falus,Islamic,autonomous AE of Afghanistan,,,,,Copper alloy,Ahmadshahi,Coin,,,Mashriq (Afgh.),,,,swords 2,,,,1249.0,,19.5,7.927,http://numismatics.org/collectionimages/19001949/1927/1927.179.227.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.227.rev.width175.jpg,2020-07-31T01:12:47Z
http://numismatics.org/collection/1927.179.24,"Silver dirham of Mahmud, Ghazna, xxx H. 1927.179.24",1927.179.24,,998.0,1030.0,,,,,,Mahmud,,,,dirham,Islamic,Ghaznavid,,,,,Silver,Ghazna,Coin,,,Mashriq,,,,,,,,,,20.0,2.21,http://numismatics.org/collectionimages/19001949/1927/1927.179.24.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.24.rev.width175.jpg,2020-07-31T01:08:41Z
http://numismatics.org/collection/1927.179.25,"Silver dirham of Ibrahim, Ghazna, [47]4 H. 1927.179.25",1927.179.25,,1081.0,1082.0,,,,,,Ibrahim,,,,dirham,Islamic,Ghaznavid,,,,,Silver,Ghazna,Coin,,,Mashriq,,,,,,,,,,18.0,2.75,http://numismatics.org/collectionimages/19001949/1927/1927.179.25.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.25.rev.width175.jpg,2020-07-31T01:13:55Z
http://numismatics.org/collection/1927.179.266,"Copper alloy falus, Kabul, xxxx H. 1927.179.266",1927.179.266,,1785.0,1882.0,,,,,,,,,,falus,Islamic,autonomous AE of Afghanistan,,,,,Copper alloy,Kabul,Coin,,,Mashriq (Afgh.),,,,"flower-head, 6-petal",,,,,,15.0,6.267,http://numismatics.org/collectionimages/19001949/1927/1927.179.266.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.266.rev.width175.jpg,2020-07-31T01:13:27Z
http://numismatics.org/collection/1927.179.28,"Silver dirham of Mas`ud, Walwalij, 421-32 H. 1927.179.28",1927.179.28,,1031.0,1040.0,,,,,,Mas`ud,,,,dirham,Islamic,Ghaznavid,,,,,Silver,Walwalij,Coin,,,Mashriq,,,,,,,,,,18.0,2.926,http://numismatics.org/collectionimages/19001949/1927/1927.179.28.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.28.rev.width175.jpg,2020-07-31T01:11:42Z
http://numismatics.org/collection/1927.179.47,"Copper alloy fals of al-Harith/Mahmud/Sebuktigin, Farwan, xxx H. 1927.179.47",1927.179.47,,995.0,997.0,,,,,,al-Harith||Mahmud||Sebuktigin,,,,fals,Islamic,Ghaznavid,,,,,Copper alloy,Farwan,Coin,,,Mashriq,,,,,,,,,,23.0,3.116,http://numismatics.org/collectionimages/19001949/1927/1927.179.47.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.47.rev.width175.jpg,2020-07-31T01:09:43Z
http://numismatics.org/collection/1927.179.72,"Silver dirham of Mahmud, Balkh, 998 - 1030. 1927.179.72",1927.179.72,,998.0,1030.0,,,,,,Mahmud,,,,dirham,Islamic,Ghaznavid,,,,,Silver,Balkh,Coin,,,Mashriq,,,,,,,,,,23.0,3.643,http://numismatics.org/collectionimages/19001949/1927/1927.179.72.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.72.rev.width175.jpg,2020-07-31T01:13:22Z
http://numismatics.org/collection/1927.179.74,"Gold dinar of Barkiyaruq/Sanjar, Balkh, 494 H. 1927.179.74",1927.179.74,,1100.0,1101.0,,,,,,Barkiyaruq||Sanjar,,,,dinar,Islamic,Great Seljuq,,,,,Gold,Balkh,Coin,,,Mashriq,,,,,,,,494.0,,,,http://numismatics.org/collectionimages/19001949/1927/1927.179.74.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.74.rev.width175.jpg,2020-07-31T01:12:17Z
http://numismatics.org/collection/1927.179.76,"Silver dirham of Mahmud/Nuh III ibn Mansur I/al-Ta'i`, Nisabur, [38]6 H. 1927.179.76",1927.179.76,,996.0,997.0,,,,,,Mahmud||Nuh III ibn Mansur I||al-Ta'i`,,,,dirham,Islamic,Ghaznavid \ Samanid,,,,,Silver,Nisabur,Coin,,,Mashriq,,Samanids,,,al-wali Sayf al-Dawla / Mahmud b. Amir Sabuktigin,sword below field,,,,20.0,2.881,http://numismatics.org/collectionimages/19001949/1927/1927.179.76.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.76.rev.width175.jpg,2020-07-31T01:10:36Z
http://numismatics.org/collection/1927.179.8,"Silver dirham of Ya`qub b. al-Layth, Banjhir, 261 H. 1927.179.8",1927.179.8,,874.0,875.0,,,,,,Ya`qub b. al-Layth,,,,dirham,Islamic,Saffarid \ `Abbasid,,,,,Silver,Banjhir,Coin,,,Mashriq,,,,,,,,261.0,,,,http://numismatics.org/collectionimages/19001949/1927/1927.179.8.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.8.rev.width175.jpg,2020-07-31T01:11:44Z
http://numismatics.org/collection/1927.179.91,"Silver dinar kebeki of Buyan Quli Khan, Samarqand, xxx H. 1927.179.91",1927.179.91,,1348.0,1359.0,,,,,,Buyan Quli Khan,,,,dinar kebeki,Islamic,Chaghatayid,,,,,Silver,Samarqand,Coin,,Album 2007,Central Asia,,,,,,,,,,30.0,7.414,http://numismatics.org/collectionimages/19001949/1927/1927.179.91.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1927/1927.179.91.rev.width175.jpg,2020-07-31T01:13:06Z
